Index	Most often style	Aglomerative Clustering	K-means
10976	20	0	1
10977	64	0	1
10978	38	0	1
10979	53	0	1
10980	25	0	1
10981	56	6	1
10982	47	5	5
10983	81	0	1
10984	51	0	1
10985	72	0	1
10986	70	0	1
10987	51	0	1
10988	81	1	2
10989	47	5	5
10990	43	0	1
10991	55	0	1
10992	14	0	1
10993	49	0	1
10994	35	0	1
10995	41	0	1
10996	53	3	3
10997	48	0	1
10998	32	0	1
10999	62	1	2
11000	56	0	1
11001	81	2	0
11002	26	0	1
11003	33	0	1
11004	50	0	1
11005	53	0	1
11006	42	1	2
11007	53	0	1
11008	56	0	1
11009	47	0	1
11010	76	1	2
11011	81	0	1
11012	47	0	1
11013	65	1	2
11014	53	3	3
11015	51	0	6
11016	67	0	1
11017	50	0	1
11018	81	0	1
11019	56	0	1
11020	38	0	1
11021	81	1	2
11022	26	0	1
11023	50	0	1
11024	56	0	1
11025	57	0	1
11026	24	0	1
11027	76	1	2
11028	81	0	1
11029	52	0	1
11030	47	0	1
11031	47	4	4
11032	43	0	1
11033	56	6	1
11034	50	0	1
11035	76	2	0
11036	47	0	1
11037	53	0	1
11038	49	0	1
11039	55	0	1
11040	46	0	1
11041	53	3	3
11042	47	5	5
11043	46	0	1
11044	57	0	1
11045	43	0	1
11046	51	0	6
11047	50	0	1
11048	57	0	1
11049	53	3	3
11050	42	0	1
11051	42	0	1
11052	56	0	1
11053	46	0	1
11054	81	0	1
11055	76	0	1
11056	49	0	1
11057	54	0	1
11058	67	0	1
11059	49	0	1
11060	49	0	1
11061	47	5	5
11062	20	0	1
11063	53	0	1
11064	53	0	1
11065	28	0	1
11066	53	3	3
11067	41	0	1
11068	46	0	1
11069	72	0	1
11070	47	0	1
11071	79	1	2
11072	45	0	1
11073	81	0	1
11074	53	0	1
11075	44	0	1
11076	42	0	1
11077	49	0	1
11078	58	0	1
11079	53	0	1
11080	48	0	1
11081	47	4	4
11082	81	1	2
11083	47	5	5
11084	52	0	1
11085	53	3	3
11086	32	0	1
11087	70	0	1
11088	81	0	1
11089	81	1	2
11090	47	4	4
11091	51	0	1
11092	51	0	1
11093	56	2	0
11094	47	5	5
11095	39	0	1
11096	69	0	1
11097	52	0	1
11098	31	0	1
11099	20	0	1
11100	51	0	6
11101	44	0	1
11102	53	3	3
11103	50	0	1
11104	57	0	1
11105	79	0	1
11106	71	1	2
11107	56	0	1
11108	32	0	1
11109	65	1	2
11110	49	0	1
11111	51	0	1
11112	63	0	1
11113	81	0	1
11114	47	0	1
11115	53	0	1
11116	18	0	1
11117	76	0	1
11118	49	0	1
11119	53	3	3
11120	56	0	1
11121	51	0	1
11122	56	0	1
11123	49	0	1
11124	81	1	2
11125	72	0	1
11126	56	1	2
11127	68	0	1
11128	79	0	1
11129	34	0	1
11130	35	0	1
11131	71	0	1
11132	75	0	1
11133	47	5	5
11134	25	0	1
11135	54	0	1
11136	47	0	1
11137	66	0	1
11138	39	0	1
11139	59	0	1
11140	39	0	1
11141	51	0	6
11142	51	0	1
11143	45	0	1
11144	21	0	1
11145	50	0	1
11146	81	0	1
11147	81	1	2
11148	20	0	1
11149	51	0	6
11150	50	0	1
11151	27	0	1
11152	56	2	0
11153	43	0	1
11154	59	0	1
11155	47	5	5
11156	74	1	2
11157	48	0	1
11158	8	0	1
11159	81	1	2
11160	39	0	1
11161	47	5	5
11162	51	0	1
11163	81	2	0
11164	20	0	1
11165	81	0	1
11166	81	0	1
11167	81	2	0
11168	81	1	2
11169	50	0	1
11170	49	0	1
11171	42	0	1
11172	47	0	1
11173	48	0	1
11174	50	0	1
11175	47	5	5
11176	87	0	1
11177	45	0	1
11178	70	1	2
11179	51	0	1
11180	47	5	5
11181	32	0	1
11182	47	0	1
11183	81	0	1
11184	56	0	1
11185	53	0	1
11186	42	0	1
11187	58	0	1
11188	52	0	1
11189	67	0	1
11190	47	5	5
11191	38	0	1
11192	62	0	1
11193	81	0	1
11194	51	0	6
11195	32	0	1
11196	38	0	1
11197	63	1	2
11198	69	0	1
11199	51	1	2
11200	59	0	1
11201	72	0	1
11202	81	0	1
11203	32	0	1
11204	49	1	2
11205	70	2	0
11206	81	1	2
11207	30	0	1
11208	50	0	1
11209	39	0	1
11210	47	4	4
11211	44	0	1
11212	60	0	1
11213	53	3	3
11214	54	0	1
11215	53	3	3
11216	53	0	1
11217	51	0	1
11218	81	1	2
11219	49	0	1
11220	56	0	1
11221	54	0	1
11222	27	0	1
11223	56	6	1
11224	42	0	1
11225	51	0	1
11226	67	0	1
11227	60	1	2
11228	79	0	2
11229	81	0	1
11230	47	5	5
11231	47	5	5
11232	57	0	1
11233	47	5	5
11234	81	0	1
11235	44	0	1
11236	42	0	1
11237	74	0	1
11238	81	1	2
11239	43	1	2
11240	72	0	1
11241	76	0	1
11242	44	0	1
11243	81	0	1
11244	51	0	6
11245	32	0	1
11246	80	0	1
11247	56	6	1
11248	69	1	2
11249	46	0	1
11250	81	0	1
11251	48	0	1
11252	51	0	1
11253	51	0	1
11254	51	1	2
11255	61	2	0
11256	47	0	1
11257	47	0	1
11258	53	3	3
11259	69	2	0
11260	46	0	1
11261	43	0	1
11262	42	0	1
11263	47	5	5
11264	53	3	3
11265	49	0	1
11266	47	5	5
11267	71	0	1
11268	51	0	1
11269	53	3	3
11270	76	0	1
11271	53	3	3
11272	74	1	2
11273	47	5	5
11274	47	5	5
11275	47	4	4
11276	49	0	1
11277	56	6	1
11278	16	0	1
11279	49	0	1
11280	48	0	1
11281	53	0	1
11282	43	0	1
11283	43	0	1
11284	57	0	1
11285	47	0	1
11286	81	1	2
11287	40	0	1
11288	47	0	1
11289	49	0	1
11290	53	0	1
11291	51	0	1
11292	64	0	1
11293	70	0	1
11294	45	0	1
11295	47	4	4
11296	53	3	3
11297	53	0	1
11298	47	0	1
11299	54	0	1
11300	47	5	5
11301	81	1	2
11302	47	4	4
11303	61	2	0
11304	53	3	3
11305	56	0	1
11306	57	1	2
11307	49	0	1
11308	56	6	1
11309	53	3	3
11310	56	0	1
11311	81	2	0
11312	47	4	4
11313	49	0	1
11314	81	1	2
11315	39	0	1
11316	25	0	1
11317	53	3	3
11318	60	0	1
11319	48	1	2
11320	62	0	1
11321	53	1	2
11322	47	5	5
11323	47	4	4
11324	35	0	1
11325	49	0	1
11326	53	0	1
11327	64	0	1
11328	32	0	1
11329	72	0	2
11330	53	3	3
11331	52	2	0
11332	14	0	1
11333	85	0	1
11334	81	1	2
11335	52	0	1
11336	56	2	0
11337	51	0	6
11338	53	0	1
11339	42	0	1
11340	51	0	1
11341	79	0	1
11342	72	0	1
11343	50	0	1
11344	32	0	1
11345	52	0	1
11346	51	0	1
11347	51	0	6
11348	32	0	1
11349	71	0	1
11350	67	1	2
11351	53	0	1
11352	60	0	1
11353	53	3	3
11354	47	5	5
11355	48	0	1
11356	49	0	1
11357	53	0	1
11358	50	0	1
11359	53	0	1
11360	49	0	1
11361	53	3	3
11362	65	0	1
11363	47	4	4
11364	42	0	1
11365	56	0	1
11366	49	1	2
11367	81	0	1
11368	52	0	1
11369	47	4	4
11370	40	0	1
11371	50	0	1
11372	61	0	1
11373	51	1	2
11374	54	0	1
11375	48	0	1
11376	45	0	1
11377	66	0	1
11378	47	0	1
11379	76	2	0
11380	51	0	1
11381	47	0	1
11382	32	0	1
11383	55	0	1
11384	48	0	1
11385	54	1	2
11386	59	0	1
11387	43	0	1
11388	63	0	1
11389	76	0	1
11390	39	0	1
11391	47	0	1
11392	76	1	2
11393	47	4	4
11394	31	0	1
11395	73	0	1
11396	25	0	1
11397	47	5	5
11398	53	3	3
11399	18	0	1
11400	81	0	1
11401	81	0	1
11402	52	0	1
11403	62	0	1
11404	57	0	1
11405	81	1	2
11406	81	1	2
11407	32	0	1
11408	47	4	4
11409	48	0	1
11410	53	2	0
11411	59	0	1
11412	50	0	1
11413	8	0	1
11414	84	0	1
11415	72	0	1
11416	51	0	1
11417	47	5	5
11418	81	1	2
11419	51	0	1
11420	53	0	1
11421	53	0	1
11422	50	0	1
11423	81	0	1
11424	47	5	5
11425	48	0	1
11426	49	0	1
11427	58	0	1
11428	56	0	1
11429	56	2	0
11430	55	0	1
11431	47	5	5
11432	47	0	1
11433	81	1	2
11434	44	1	2
11435	56	0	1
11436	42	0	1
11437	51	0	6
11438	49	0	1
11439	53	3	3
11440	54	0	1
11441	56	6	1
11442	50	0	1
11443	51	0	6
11444	81	1	2
11445	53	3	3
11446	45	0	1
11447	49	0	1
11448	81	1	2
11449	30	0	1
11450	51	0	6
11451	47	5	5
11452	56	6	1
11453	34	0	1
11454	47	0	1
11455	81	1	2
11456	69	2	0
11457	51	0	1
11458	52	0	1
11459	56	0	1
11460	53	0	1
11461	71	0	1
11462	81	1	2
11463	31	0	1
11464	53	1	2
11465	47	1	2
11466	30	0	1
11467	56	0	1
11468	47	4	4
11469	56	0	1
11470	49	0	1
11471	79	0	1
11472	67	0	1
11473	42	0	1
11474	47	4	4
11475	72	0	1
11476	53	0	1
11477	58	0	1
11478	81	2	0
11479	56	0	1
11480	60	0	1
11481	57	0	1
11482	45	0	1
11483	72	0	1
11484	56	0	1
11485	56	0	1
11486	76	1	2
11487	49	0	1
11488	79	0	1
11489	56	0	1
11490	66	0	1
11491	76	1	2
11492	38	0	1
11493	50	0	1
11494	39	0	1
11495	77	0	1
11496	16	0	1
11497	58	0	1
11498	53	3	3
11499	74	1	2
11500	56	0	1
11501	81	0	1
11502	46	0	1
11503	47	5	5
11504	52	0	1
11505	81	1	2
11506	56	2	0
11507	58	0	1
11508	71	0	1
11509	50	0	1
11510	42	0	1
11511	70	0	1
11512	51	0	6
11513	81	0	1
11514	81	0	1
11515	81	1	2
11516	56	6	1
11517	55	0	1
11518	81	0	1
11519	51	0	1
11520	53	0	1
11521	49	0	1
11522	50	0	1
11523	53	0	1
11524	32	0	1
11525	50	0	1
11526	81	2	0
11527	47	0	1
11528	38	0	1
11529	38	0	1
11530	81	1	2
11531	52	0	1
11532	47	4	4
11533	81	0	1
11534	79	0	2
11535	53	3	3
11536	42	0	1
11537	74	1	2
11538	22	0	1
11539	47	4	4
11540	49	0	1
11541	47	5	5
11542	45	0	1
11543	73	0	1
11544	48	0	1
11545	56	0	1
11546	69	0	1
11547	53	3	3
11548	56	1	2
11549	50	0	1
11550	50	0	1
11551	47	4	4
11552	53	3	3
11553	48	0	1
11554	48	0	1
11555	33	1	2
11556	32	0	1
11557	64	1	2
11558	45	0	1
11559	51	0	6
11560	56	0	1
11561	47	5	5
11562	81	1	2
11563	47	5	5
11564	23	0	1
11565	51	0	6
11566	60	2	0
11567	69	1	2
11568	63	0	1
11569	76	2	0
11570	50	0	1
11571	23	0	1
11572	49	0	1
11573	51	0	1
11574	49	0	1
11575	53	3	3
11576	53	0	1
11577	22	0	1
11578	47	5	5
11579	51	0	1
11580	80	1	2
11581	73	2	0
11582	47	5	5
11583	55	0	1
11584	54	0	1
11585	50	0	1
11586	57	0	1
11587	53	3	3
11588	56	6	1
11589	56	6	1
11590	48	0	1
11591	81	1	2
11592	47	0	1
11593	47	5	5
11594	55	0	1
11595	49	0	1
11596	60	0	1
11597	53	0	1
11598	55	0	1
11599	53	0	1
11600	56	0	1
11601	56	6	1
11602	84	0	1
11603	48	0	1
11604	56	0	1
11605	50	0	1
11606	56	0	1
11607	53	3	3
11608	47	4	4
11609	81	1	2
11610	42	0	1
11611	51	0	1
11612	81	1	2
11613	47	5	5
11614	72	0	1
11615	81	0	1
11616	42	0	1
11617	53	3	3
11618	50	0	1
11619	39	0	1
11620	54	0	1
11621	50	0	1
11622	56	6	1
11623	59	0	1
11624	56	6	1
11625	56	0	1
11626	47	4	4
11627	53	0	1
11628	46	0	1
11629	47	0	1
11630	32	0	1
11631	79	1	2
11632	56	0	1
11633	38	0	1
11634	45	0	1
11635	56	0	1
11636	45	0	1
11637	47	4	4
11638	54	0	1
11639	51	0	6
11640	57	0	1
11641	56	0	1
11642	53	3	3
11643	51	0	6
11644	81	1	2
11645	81	0	1
11646	58	0	1
11647	81	1	2
11648	81	1	2
11649	16	0	1
11650	48	0	1
11651	53	0	1
11652	81	1	2
11653	53	3	3
11654	51	0	6
11655	44	0	1
11656	40	0	1
11657	81	2	0
11658	48	0	1
11659	73	1	2
11660	60	0	1
11661	56	0	1
11662	61	1	2
11663	58	0	1
11664	73	1	2
11665	47	0	1
11666	49	0	1
11667	50	0	1
11668	52	2	0
11669	49	0	1
11670	56	0	1
11671	35	0	1
11672	71	0	1
11673	40	0	1
11674	62	0	1
11675	81	1	2
11676	47	1	2
11677	81	0	1
11678	62	0	1
11679	30	0	1
11680	47	5	5
11681	74	1	2
11682	47	4	4
11683	45	0	1
11684	72	0	1
11685	50	0	1
11686	29	0	1
11687	59	0	1
11688	47	4	4
11689	65	0	1
11690	53	0	1
11691	46	0	1
11692	56	6	1
11693	47	4	4
11694	50	0	1
11695	24	0	1
11696	32	0	1
11697	32	0	1
11698	64	0	1
11699	50	0	1
11700	32	0	1
11701	51	0	1
11702	47	5	5
11703	62	0	1
11704	58	0	1
11705	81	0	1
11706	50	0	1
11707	50	0	1
11708	47	5	5
11709	53	3	3
11710	39	0	1
11711	51	0	1
11712	76	2	0
11713	72	1	2
11714	60	1	2
11715	20	0	1
11716	44	0	1
11717	58	0	1
11718	50	0	1
11719	60	0	1
11720	73	0	1
11721	47	1	2
11722	60	0	1
11723	70	0	1
11724	25	0	1
11725	50	0	1
11726	50	0	1
11727	45	0	1
11728	45	0	1
11729	43	0	1
11730	74	0	1
11731	56	0	1
11732	47	4	4
11733	67	0	1
11734	42	1	2
11735	69	0	1
11736	56	0	1
11737	18	0	1
11738	63	0	1
11739	47	5	5
11740	81	0	1
11741	52	0	1
11742	47	5	5
11743	53	3	3
11744	42	0	1
11745	62	0	1
11746	60	1	2
11747	48	0	1
11748	56	0	1
11749	49	0	1
11750	58	0	1
11751	56	6	1
11752	47	4	4
11753	27	0	1
11754	56	6	1
11755	41	0	1
11756	53	3	3
11757	60	0	1
11758	38	0	1
11759	60	0	1
11760	51	0	1
11761	56	0	1
11762	51	0	1
11763	45	0	1
11764	52	0	1
11765	56	0	1
11766	53	0	1
11767	47	5	5
11768	81	1	2
11769	76	1	2
11770	47	5	5
11771	53	3	3
11772	40	0	1
11773	49	0	1
11774	53	3	3
11775	81	0	1
11776	56	0	1
11777	50	0	1
11778	73	0	1
11779	79	0	1
11780	47	4	4
11781	54	0	1
11782	39	0	1
11783	45	0	1
11784	44	0	1
11785	38	0	1
11786	51	0	1
11787	50	0	1
11788	50	1	2
11789	47	4	4
11790	51	0	1
11791	32	0	1
11792	44	0	1
11793	57	1	2
11794	49	0	1
11795	53	3	3
11796	54	0	1
11797	63	0	1
11798	38	0	1
11799	56	0	1
11800	50	0	1
11801	68	0	1
11802	76	1	2
11803	54	0	1
11804	56	0	1
11805	81	1	2
11806	45	0	1
11807	53	1	2
11808	47	0	1
11809	56	0	1
11810	53	0	1
11811	60	1	2
11812	68	0	1
11813	56	0	1
11814	51	0	1
11815	81	0	1
11816	67	0	1
11817	51	0	6
11818	46	0	1
11819	66	0	1
11820	81	0	1
11821	49	0	1
11822	42	0	1
11823	63	0	1
11824	56	0	1
11825	53	3	3
11826	81	0	1
11827	39	0	1
11828	47	5	5
11829	53	3	3
11830	51	0	1
11831	45	0	1
11832	48	0	1
11833	64	0	1
11834	81	1	2
11835	50	0	1
11836	60	0	1
11837	54	0	1
11838	67	0	1
11839	57	0	1
11840	60	0	1
11841	81	1	2
11842	39	0	1
11843	45	0	1
11844	67	0	1
11845	50	0	1
11846	50	0	1
11847	84	2	0
11848	55	0	1
11849	57	0	1
11850	56	0	1
11851	38	0	1
11852	46	0	1
11853	47	4	4
11854	52	0	1
11855	32	0	1
11856	52	0	1
11857	47	0	1
11858	53	3	3
11859	47	4	4
11860	47	4	4
11861	50	0	1
11862	48	1	2
11863	47	4	4
11864	56	0	1
11865	81	1	2
11866	81	1	2
11867	53	3	3
11868	53	3	3
11869	62	0	1
11870	59	0	1
11871	59	0	1
11872	81	0	1
11873	71	2	0
11874	51	0	1
11875	54	0	1
11876	63	0	1
11877	64	0	1
11878	57	1	2
11879	53	3	3
11880	50	0	1
11881	56	0	1
11882	68	0	1
11883	49	0	1
11884	56	0	1
11885	50	0	1
11886	40	0	1
11887	47	4	4
11888	49	0	1
11889	53	0	1
11890	42	0	1
11891	51	0	1
11892	53	3	3
11893	47	0	1
11894	50	1	2
11895	72	0	1
11896	60	0	1
11897	81	0	1
11898	49	0	1
11899	37	0	1
11900	81	1	2
11901	39	0	1
11902	60	0	1
11903	47	0	1
11904	62	0	1
11905	81	1	2
11906	81	1	2
11907	56	6	1
11908	38	0	1
11909	72	0	1
11910	81	1	2
11911	30	0	1
11912	32	0	1
11913	76	2	0
11914	69	2	0
11915	46	0	1
11916	12	0	1
11917	46	0	1
11918	48	0	1
11919	53	0	1
11920	50	0	1
11921	81	1	2
11922	81	1	2
11923	49	0	1
11924	48	0	1
11925	81	0	1
11926	57	0	1
11927	72	0	1
11928	47	4	4
11929	81	0	1
11930	51	0	1
11931	56	1	2
11932	81	2	0
11933	56	0	1
11934	52	0	1
11935	51	0	1
11936	81	0	1
11937	47	5	5
11938	63	0	1
11939	38	0	1
11940	50	0	1
11941	56	6	1
11942	67	0	1
11943	56	0	1
11944	47	5	5
11945	79	0	1
11946	47	4	4
11947	72	0	1
11948	46	0	1
11949	50	0	1
11950	51	0	1
11951	67	0	1
11952	50	0	1
11953	71	0	1
11954	81	0	1
11955	56	6	1
11956	47	5	5
11957	81	0	1
11958	47	4	4
11959	56	1	2
11960	81	0	1
11961	39	0	1
11962	56	0	1
11963	49	0	1
11964	49	0	1
11965	62	0	1
11966	47	4	4
11967	49	0	1
11968	53	0	1
11969	50	0	1
11970	57	0	1
11971	81	0	1
11972	48	0	1
11973	16	0	1
11974	57	0	1
11975	45	0	1
11976	38	0	1
11977	64	0	1
11978	44	0	1
11979	47	5	5
11980	53	0	1
11981	45	0	1
11982	46	0	1
11983	48	0	1
11984	76	0	1
11985	56	0	1
11986	49	0	1
11987	53	3	3
11988	70	0	1
11989	47	4	4
11990	81	0	1
11991	53	0	1
11992	42	0	1
11993	81	1	2
11994	54	2	0
11995	81	1	2
11996	60	0	1
11997	53	0	1
11998	45	0	1
11999	29	0	1
12000	46	0	1
12001	71	0	1
12002	40	0	1
12003	56	0	1
12004	50	0	1
12005	81	0	1
12006	63	0	1
12007	62	0	1
12008	58	0	1
12009	45	0	1
12010	83	0	1
12011	53	0	1
12012	51	0	1
12013	53	3	3
12014	52	0	1
12015	81	0	1
12016	68	0	1
12017	42	0	1
12018	63	0	1
12019	30	0	1
12020	51	0	6
12021	49	0	1
12022	49	0	1
12023	56	0	1
12024	49	0	1
12025	20	0	1
12026	72	0	1
12027	52	0	1
12028	56	0	1
12029	50	0	1
12030	56	0	1
12031	62	2	0
12032	51	0	6
12033	52	0	1
12034	68	2	0
12035	64	0	1
12036	59	0	1
12037	75	0	1
12038	47	4	4
12039	63	0	1
12040	81	0	1
12041	56	2	0
12042	22	0	1
12043	58	0	1
12044	49	0	1
12045	38	0	1
12046	56	2	0
12047	50	0	1
12048	76	2	0
12049	47	4	4
12050	67	0	1
12051	81	2	0
12052	56	6	1
12053	81	0	1
12054	49	0	1
12055	81	0	1
12056	53	3	3
12057	56	0	1
12058	80	2	0
12059	47	5	5
12060	46	0	1
12061	65	0	1
12062	79	1	2
12063	51	0	1
12064	47	0	1
12065	50	0	1
12066	18	0	1
12067	72	0	1
12068	53	0	1
12069	56	0	1
12070	61	0	1
12071	51	0	6
12072	47	0	1
12073	81	2	0
12074	49	0	1
12075	56	0	1
12076	50	0	1
12077	67	2	0
12078	56	6	1
12079	53	0	1
12080	81	1	2
12081	76	0	1
12082	48	0	1
12083	67	1	2
12084	42	0	1
12085	36	0	1
12086	58	0	1
12087	57	0	1
12088	60	0	1
12089	49	0	1
12090	53	3	3
12091	77	0	1
12092	45	0	1
12093	37	0	1
12094	32	0	1
12095	56	0	1
12096	46	0	1
12097	52	0	1
12098	50	0	1
12099	46	0	1
12100	56	6	1
12101	49	0	1
12102	56	0	1
12103	72	0	1
12104	54	0	1
12105	50	0	1
12106	81	1	2
12107	74	2	0
12108	53	0	1
12109	57	0	1
12110	19	0	1
12111	81	0	1
12112	81	1	2
12113	53	0	1
12114	32	0	1
12115	81	1	2
12116	49	0	1
12117	72	0	1
12118	57	0	1
12119	56	0	1
12120	26	0	1
12121	51	0	6
12122	78	1	2
12123	78	2	0
12124	51	0	6
12125	58	1	2
12126	42	0	1
12127	81	1	2
12128	36	0	1
12129	47	5	5
12130	47	0	1
12131	56	2	0
12132	51	0	1
12133	62	0	1
12134	58	0	1
12135	50	0	1
12136	47	4	4
12137	54	0	1
12138	81	0	1
12139	49	0	1
12140	81	1	2
12141	52	0	1
12142	16	0	1
12143	57	0	1
12144	68	0	1
12145	56	0	1
12146	56	6	1
12147	49	1	2
12148	66	0	1
12149	49	0	1
12150	84	2	0
12151	81	0	1
12152	47	4	4
12153	54	0	1
12154	81	0	1
12155	60	1	2
12156	57	0	1
12157	72	0	1
12158	72	0	1
12159	53	0	1
12160	72	2	0
12161	38	0	1
12162	42	0	1
12163	53	0	1
12164	53	0	1
12165	45	0	1
12166	43	0	1
12167	81	0	1
12168	47	4	4
12169	42	0	1
12170	53	0	1
12171	66	0	1
12172	54	0	1
12173	57	0	1
12174	47	0	1
12175	26	0	1
12176	51	0	1
12177	71	0	1
12178	63	0	1
12179	49	0	1
12180	69	0	1
12181	34	0	1
12182	44	0	1
12183	50	1	2
12184	51	0	6
12185	42	0	1
12186	56	0	1
12187	81	1	2
12188	33	0	1
12189	49	0	1
12190	56	0	1
12191	47	0	1
12192	46	0	1
12193	56	0	1
12194	53	3	3
12195	32	0	1
12196	47	5	5
12197	41	0	1
12198	53	0	1
12199	81	1	2
12200	53	3	3
12201	20	0	1
12202	69	2	0
12203	64	2	0
12204	56	0	1
12205	81	0	1
12206	38	0	1
12207	53	0	1
12208	49	0	1
12209	72	0	1
12210	70	0	1
12211	70	0	1
12212	67	1	2
12213	48	0	1
12214	47	5	5
12215	56	0	1
12216	81	1	2
12217	51	0	1
12218	81	1	2
12219	47	0	1
12220	25	0	1
12221	44	0	1
12222	46	0	1
12223	42	0	1
12224	68	0	1
12225	56	0	1
12226	53	3	3
12227	51	0	1
12228	57	1	2
12229	53	3	3
12230	62	0	1
12231	81	1	2
12232	47	5	5
12233	64	0	1
12234	57	0	1
12235	53	0	1
12236	47	5	5
12237	50	0	1
12238	53	0	1
12239	56	0	1
12240	63	0	1
12241	49	0	1
12242	53	3	3
12243	54	0	1
12244	51	0	6
12245	64	0	1
12246	82	0	1
12247	57	0	1
12248	47	5	5
12249	49	0	1
12250	49	1	2
12251	47	5	5
12252	51	0	1
12253	22	0	1
12254	54	0	1
12255	56	0	1
12256	56	0	1
12257	37	0	1
12258	47	0	1
12259	56	0	1
12260	18	0	1
12261	45	0	1
12262	45	1	2
12263	60	1	2
12264	56	6	1
12265	61	0	1
12266	46	0	1
12267	50	1	2
12268	47	0	1
12269	47	5	5
12270	50	0	1
12271	69	1	2
12272	48	0	1
12273	38	0	1
12274	47	4	4
12275	81	0	1
12276	56	0	1
12277	49	0	1
12278	58	0	1
12279	65	1	2
12280	76	0	1
12281	74	0	1
12282	32	0	1
12283	47	5	5
12284	81	1	2
12285	74	0	1
12286	51	0	6
12287	47	0	1
12288	47	0	1
12289	54	1	2
12290	56	0	1
12291	69	0	1
12292	81	1	2
12293	51	0	6
12294	49	0	1
12295	58	0	1
12296	39	0	1
12297	44	0	1
12298	68	0	1
12299	51	0	6
12300	37	0	1
12301	81	1	2
12302	81	1	2
12303	40	0	1
12304	51	0	6
12305	20	0	1
12306	56	0	1
12307	43	0	1
12308	51	0	1
12309	54	0	1
12310	81	1	2
12311	81	0	1
12312	47	0	1
12313	53	0	1
12314	56	6	1
12315	81	1	2
12316	81	0	1
12317	43	0	1
12318	81	0	1
12319	47	5	5
12320	25	0	1
12321	51	0	1
12322	42	0	1
12323	58	0	1
12324	40	0	1
12325	43	0	1
12326	36	0	1
12327	53	3	3
12328	47	5	5
12329	59	1	2
12330	58	0	1
12331	67	1	2
12332	46	0	1
12333	56	0	1
12334	56	0	1
12335	68	0	1
12336	47	0	1
12337	38	0	1
12338	67	0	1
12339	49	0	1
12340	52	0	1
12341	81	0	1
12342	56	1	2
12343	80	0	1
12344	39	0	1
12345	16	0	1
12346	47	0	1
12347	49	0	1
12348	42	0	1
12349	68	0	1
12350	47	0	1
12351	80	2	0
12352	56	6	1
12353	60	2	0
12354	46	0	1
12355	30	0	1
12356	62	0	1
12357	41	0	1
12358	13	0	1
12359	47	5	5
12360	64	0	1
12361	79	0	1
12362	56	0	1
12363	34	0	1
12364	30	0	1
12365	53	0	1
12366	51	0	1
12367	57	1	2
12368	53	0	1
12369	66	0	1
12370	56	0	1
12371	78	0	1
12372	81	1	2
12373	56	1	2
12374	47	4	4
12375	47	5	5
12376	58	0	1
12377	56	0	1
12378	32	0	1
12379	44	0	1
12380	45	0	1
12381	81	0	1
12382	53	0	1
12383	48	0	1
12384	51	0	6
12385	56	0	1
12386	53	3	3
12387	72	0	1
12388	39	1	2
12389	50	0	1
12390	62	0	1
12391	54	0	1
12392	57	0	1
12393	53	0	1
12394	50	0	1
12395	55	0	1
12396	81	1	2
12397	49	0	1
12398	42	0	1
12399	81	1	2
12400	81	2	0
12401	53	0	1
12402	56	6	1
12403	47	5	5
12404	57	0	1
12405	47	0	1
12406	81	1	2
12407	57	0	1
12408	38	0	1
12409	39	0	1
12410	72	0	1
12411	30	0	1
12412	32	0	1
12413	67	0	1
12414	47	4	4
12415	81	0	1
12416	81	1	2
12417	69	2	0
12418	81	0	1
12419	76	0	1
12420	43	0	1
12421	81	2	0
12422	60	0	1
12423	74	1	2
12424	49	0	1
12425	54	0	1
12426	72	0	1
12427	38	0	1
12428	72	0	1
12429	25	0	1
12430	56	6	1
12431	49	0	1
12432	53	1	2
12433	55	0	1
12434	57	0	1
12435	47	0	1
12436	56	0	1
12437	54	0	1
12438	50	1	2
12439	42	0	1
12440	70	0	1
12441	75	0	1
12442	47	5	5
12443	56	0	1
12444	53	0	1
12445	81	0	1
12446	58	0	1
12447	20	0	1
12448	47	5	5
12449	51	0	1
12450	46	0	1
12451	38	0	1
12452	58	0	1
12453	56	0	1
12454	49	0	1
12455	72	0	1
12456	53	0	1
12457	27	0	1
12458	56	6	1
12459	47	5	5
12460	49	0	1
12461	61	0	1
12462	51	0	6
12463	49	0	1
12464	22	0	1
12465	81	1	2
12466	81	1	2
12467	51	0	6
12468	58	0	1
12469	56	6	1
12470	56	6	1
12471	77	0	1
12472	49	0	1
12473	60	0	1
12474	32	0	1
12475	47	5	5
12476	59	0	1
12477	72	0	1
12478	47	4	4
12479	81	1	2
12480	50	0	1
12481	81	0	1
12482	46	0	1
12483	53	0	1
12484	72	0	1
12485	57	0	1
12486	73	1	2
12487	81	1	2
12488	58	1	2
12489	47	4	4
12490	72	1	2
12491	50	0	1
12492	81	1	2
12493	49	0	1
12494	79	0	1
12495	42	0	1
12496	51	0	1
12497	50	0	1
12498	38	0	1
12499	53	0	1
12500	34	0	1
12501	67	0	1
12502	56	0	1
12503	81	0	1
12504	53	0	1
12505	47	4	4
12506	50	0	1
12507	56	0	1
12508	76	2	0
12509	47	0	1
12510	51	0	6
12511	45	0	1
12512	54	0	1
12513	45	0	1
12514	70	0	1
12515	55	0	1
12516	62	0	1
12517	49	0	1
12518	50	0	1
12519	55	0	1
12520	56	0	1
12521	81	1	2
12522	47	0	1
12523	40	0	1
12524	63	0	1
12525	81	1	2
12526	69	0	1
12527	80	0	1
12528	36	0	1
